year,month,day,transect,plot,species_code,area,fractional_cover,family,genus,species,identification_notes,plant_cover_notes
2022,9,28,G3,5,SPCY,1,0.03,NA,Spartina,cynosuroides,NA,NA
2022,9,28,G3,6,SPCY,1,0.875,NA,Spartina,cynosuroides,NA,NA
2022,9,28,G3,6,POHY,1,0.03,NA,Polygonum,hydropiperoides,NA,NA
2023,9,19,G1,10,SCAM,1,0.03,NA,Schoenoplectus,americanus,NA,NA
2023,9,19,G1,10,PHAU,1,0.375,NA,Phragmites,australis,NA,NA
2023,9,19,G1,10,HIMO,1,0.005,NA,Hibiscus,moscheutos,NA,NA
2023,9,19,G1,11,SCAM,1,0.15,NA,Schoenoplectus,americanus,NA,NA
2023,9,19,G1,11,SPPA,1,0.03,NA,Spartina,patens,NA,NA
2023,9,19,G1,11,PHAU,1,0.03,NA,Phragmites,australis,NA,NA
2023,9,19,G1,11,HIMO,1,0.005,NA,Hibiscus,moscheutos,NA,NA
2023,9,19,G1,17,SCAM,1,0.15,NA,Schoenoplectus,americanus,NA,NA
2023,9,19,G1,18,SCAM,1,0.625,NA,Schoenoplectus,americanus,NA,NA
2023,9,19,G1,18,SPPA,1,0.005,NA,Spartina,patens,NA,NA
2023,9,19,G1,19,SCAM,1,0.15,NA,Schoenoplectus,americanus,NA,NA
2023,9,19,G1,19,DISP,1,0.005,NA,Distichlis,spicata,NA,NA
2023,9,19,G1,19,SPPA,1,0.005,NA,Spartina,patens,NA,NA
2023,9,20,G1,1,PHAU,1,0.875,NA,Phragmites,australis,NA,NA
2023,9,20,G1,1,SYSPP,1,0.005,NA,Aster,sp.,NA,NA
2023,9,20,G1,1,ATPA,1,0.005,NA,Atriplex,patula,NA,NA
2023,9,20,G1,2,SPPA,1,0.625,NA,Spartina,patens,NA,NA
2023,9,20,G1,2,IVFR,1,0.375,NA,Iva,frutescens,NA,NA
2023,9,20,G1,2,DISP,1,0.03,NA,Distichlis,spicata,NA,NA
2023,9,20,G1,2,SCAM,1,0.03,NA,Schoenoplectus,americanus,NA,NA
2023,9,20,G1,3,DISP,1,0.375,NA,Distichlis,spicata,NA,NA
2023,9,20,G1,3,SPPA,1,0.875,NA,Spartina,patens,NA,NA
2023,9,20,G1,3,SOSE,1,0.03,NA,Solidago,sempervirens,NA,NA
2023,9,20,G1,4,SPPA,1,0.875,NA,Spartina,patens,NA,NA
2023,9,20,G1,4,IVFR,1,0.005,NA,Iva,frutescens,NA,NA
2023,9,20,G1,4,DISP,1,0.15,NA,Distichlis,spicata,NA,NA
2023,9,20,G1,5,SCAM,1,0.15,NA,Schoenoplectus,americanus,NA,NA
2023,9,20,G1,5,SPPA,1,0.875,NA,Spartina,patens,NA,NA
2023,9,20,G1,5,DISP,1,0.005,NA,Distichlis,spicata,NA,NA
2023,9,20,G1,6,SCAM,1,0.375,NA,Schoenoplectus,americanus,NA,NA
2023,9,20,G1,6,SPPA,1,0.375,NA,Spartina,patens,NA,NA
2023,9,20,G1,6,DISP,1,0.15,NA,Distichlis,spicata,NA,NA
2023,9,20,G1,6,IVFR,1,0.375,NA,Iva,frutescens,NA,NA
2023,9,20,G1,7,SCAM,1,0.15,NA,Schoenoplectus,americanus,NA,NA
2023,9,20,G1,7,SPPA,1,0.15,NA,Spartina,patens,NA,NA
2023,9,20,G1,7,DISP,1,0.03,NA,Distichlis,spicata,NA,NA
2023,9,20,G1,7,IVFR,1,0.625,NA,Iva,frutescens,NA,NA
2023,9,20,G1,7,AMCA,1,0.005,NA,Amaranthus,cannabinus,NA,NA
2023,9,20,G1,8,SCAM,1,0.375,NA,Schoenoplectus,americanus,NA,NA
2023,9,20,G1,8,SPPA,1,0.03,NA,Spartina,patens,NA,NA
2023,9,20,G1,8,DISP,1,0.005,NA,Distichlis,spicata,NA,NA
2023,9,20,G1,8,IVFR,1,0.15,NA,Iva,frutescens,NA,NA
2023,9,20,G1,8,PUDI,1,0.005,NA,Puccinellia,distans,NA,NA
2023,9,20,G1,9,SCAM,1,0.15,NA,Schoenoplectus,americanus,NA,NA
2023,9,20,G1,9,SPPA,1,0.15,NA,Spartina,patens,NA,NA
2023,9,20,G1,9,DISP,1,0.03,NA,Distichlis,spicata,NA,NA
2023,9,20,G1,9,SOSE,1,0.005,NA,Solidago,sempervirens,NA,NA
2023,9,20,G1,12,SCAM,1,0.375,NA,Schoenoplectus,americanus,NA,NA
2023,9,20,G1,12,DISP,1,0.375,NA,Distichlis,spicata,NA,NA
2023,9,20,G1,12,SPPA,1,0.15,NA,Spartina,patens,NA,NA
2023,9,20,G1,12,HIMO,1,0.005,NA,Hibiscus,moscheutos,NA,NA
2023,9,20,G1,12,IVFR,1,0.005,NA,Iva,frutescens,NA,NA
2023,9,20,G1,13,SCAM,1,0.375,NA,Schoenoplectus,americanus,NA,NA
2023,9,20,G1,13,DISP,1,0.005,NA,Distichlis,spicata,NA,NA
2023,9,20,G1,13,SPPA,1,0.625,NA,Spartina,patens,NA,NA
2023,9,20,G1,13,IVFR,1,0.005,NA,Iva,frutescens,NA,NA
2023,9,20,G1,13,PHAU,1,0.005,NA,Phragmites,australis,NA,NA
2023,9,20,G1,14,SCAM,1,0.875,NA,Schoenoplectus,americanus,NA,NA
2023,9,20,G1,14,DISP,1,0.03,NA,Distichlis,spicata,NA,NA
2023,9,20,G1,14,SPPA,1,0.15,NA,Spartina,patens,NA,NA
2023,9,20,G1,15,SCAM,1,0.375,NA,Schoenoplectus,americanus,NA,NA
2023,9,20,G1,15,DISP,1,0.03,NA,Distichlis,spicata,NA,NA
2023,9,20,G1,15,SPPA,1,0.03,NA,Spartina,patens,NA,NA
2023,9,20,G1,15,HIMO,1,0.005,NA,Hibiscus,moscheutos,NA,NA
2023,9,20,G1,16,SCAM,1,0.375,NA,Schoenoplectus,americanus,NA,NA
2023,9,20,G1,16,DISP,1,0.005,NA,Distichlis,spicata,NA,NA
2023,9,20,G1,16,SPPA,1,0.375,NA,Spartina,patens,NA,NA
2023,9,20,G1,16,HIMO,1,0.03,NA,Hibiscus,moscheutos,NA,NA
2023,9,20,G1,16,AMCA,1,0.005,NA,Amaranthus,cannabinus,NA,NA
2023,9,20,G1,16,ATPA,1,0.005,NA,Atriplex,patula,NA,NA
2023,9,20,G2,6,PHAU,1,0.875,NA,Phragmites,australis,NA,NA
2023,9,20,G2,7,DISP,1,0.03,NA,Distichlis,spicata,NA,NA
2023,9,20,G2,7,SPPA,1,0.005,NA,Spartina,patens,NA,NA
2023,9,20,G2,7,PHAU,1,0.005,NA,Phragmites,australis,NA,NA
2023,9,20,G2,7,IVFR,1,0.375,NA,Iva,frutescens,NA,NA
2023,9,20,G2,7,SCAM,1,0.15,NA,Schoenoplectus,americanus,NA,NA
2023,9,20,G2,8,DISP,1,0.15,NA,Distichlis,spicata,NA,NA
2023,9,20,G2,8,SPPA,1,0.005,NA,Spartina,patens,NA,NA
2023,9,20,G2,8,SOSE,1,0.03,NA,Solidago,sempervirens,NA,NA
2023,9,20,G2,8,IVFR,1,0.15,NA,Iva,frutescens,NA,NA
2023,9,20,G2,8,SCAM,1,0.15,NA,Schoenoplectus,americanus,NA,NA
2023,9,20,G2,9,DISP,1,0.15,NA,Distichlis,spicata,NA,NA
2023,9,20,G2,9,SPPA,1,0.375,NA,Spartina,patens,NA,NA
2023,9,20,G2,9,SOSE,1,0.03,NA,Solidago,sempervirens,NA,NA
2023,9,20,G2,9,SCAM,1,0.03,NA,Schoenoplectus,americanus,NA,NA
2023,9,26,G3,1,PHAU,1,0.625,NA,Phragmites,australis,NA,NA
2023,9,26,G3,1,SYSPP,1,0.005,NA,Aster,sp.,NA,NA
2023,9,26,G3,1,ATPA,1,0.03,NA,Atriplex,patula,NA,NA
2023,9,26,G3,1,SPCY,1,0.03,NA,Spartina,cynosuroides,NA,NA
2023,9,26,G3,2,HIMO,1,0.005,NA,Hibiscus,moscheutos,NA,NA
2023,9,26,G3,2,PHAU,1,0.875,NA,Phragmites,australis,NA,NA
2023,9,26,G3,2,SPCY,1,0.005,NA,Spartina,cynosuroides,NA,NA
2023,9,26,G3,3,SOSE,1,0.005,NA,Solidago,sempervirens,NA,NA
2023,9,26,G3,3,HIMO,1,0.15,NA,Hibiscus,moscheutos,NA,NA
2023,9,26,G3,3,SPPA,1,0.005,NA,Spartina,patens,NA,NA
2023,9,26,G3,3,PHAU,1,0.15,NA,Phragmites,australis,NA,NA
2023,9,26,G3,3,IVFR,1,0.03,NA,Iva,frutescens,NA,NA
2023,9,26,G3,3,DISP,1,0.15,NA,Distichlis,spicata,NA,NA
2023,9,26,G3,4,SOSE,1,0.005,NA,Solidago,sempervirens,NA,NA
2023,9,26,G3,4,SPPA,1,0.625,NA,Spartina,patens,NA,NA
2023,9,26,G3,4,PHAU,1,0.03,NA,Phragmites,australis,NA,NA
2023,9,26,G3,4,IVFR,1,0.15,NA,Iva,frutescens,NA,NA
2023,9,26,G3,4,DISP,1,0.15,NA,Distichlis,spicata,NA,NA
2023,9,26,G3,5,SOSE,1,0.005,NA,Solidago,sempervirens,NA,NA
2023,9,26,G3,5,HIMO,1,0.03,NA,Hibiscus,moscheutos,NA,NA
2023,9,26,G3,5,SPPA,1,0.875,NA,Spartina,patens,NA,NA
2023,9,26,G3,5,PHAU,1,0.005,NA,Phragmites,australis,NA,NA
2023,9,26,G3,6,SOSE,1,0.005,NA,Solidago,sempervirens,NA,NA
2023,9,26,G3,6,SPCY,1,0.875,NA,Spartina,cynosuroides,NA,NA
2023,10,2,G2,1,PHAU,1,0.15,NA,Phragmites,australis,NA,NA
2023,10,2,G2,2,PHAU,1,0.625,NA,Phragmites,australis,NA,NA
2023,10,2,G2,3,PHAU,1,0.375,NA,Phragmites,australis,NA,NA
2023,10,2,G2,3,SCRO,1,0.005,NA,Schoenoplectus,robustus,NA,NA
2023,10,2,G2,4,PHAU,1,0.375,NA,Phragmites,australis,NA,NA
2023,10,2,G2,5,PHAU,1,0.625,NA,Phragmites,australis,NA,NA
2023,10,2,G2,10,PHAU,1,0.625,NA,Phragmites,australis,NA,NA
2023,10,2,G2,11,PHAU,1,0.625,NA,Phragmites,australis,NA,NA
2024,9,16,G1,12,SPPA,1,0.375,NA,Spartina,patens,NA,NA
2024,9,16,G1,12,SCAM,1,0.15,NA,Schoenoplectus,americanus,NA,NA
2024,9,16,G1,12,SCRO,1,0.005,NA,Schoenoplectus,robustus,NA,NA
2024,9,16,G1,12,KOVI,1,0.15,NA,Kosteletzkya,virginica,NA,NA
2024,9,16,G1,12,DISP,1,0.375,NA,Distichlis,spicata,NA,NA
2024,9,16,G1,13,IVFR,1,0.375,NA,Iva,frutescens,NA,NA
2024,9,16,G1,13,SPPA,1,0.375,NA,Spartina,patens,NA,NA
2024,9,16,G1,13,PHAU,1,0.15,NA,Phragmites,australis,NA,NA
2024,9,16,G1,13,SCAM,1,0.15,NA,Schoenoplectus,americanus,NA,NA
2024,9,16,G1,13,SCRO,1,0.005,NA,Schoenoplectus,robustus,NA,NA
2024,9,16,G1,14,AMCA,1,0.15,NA,Amaranthus,cannabinus,NA,NA
2024,9,16,G1,14,SCAM,1,0.375,NA,Schoenoplectus,americanus,NA,NA
2024,9,16,G1,14,KOVI,1,0.005,NA,Kosteletzkya,virginica,NA,NA
2024,9,16,G1,14,SPPA,1,0.625,NA,Spartina,patens,NA,NA
2024,9,16,G1,14,ATPA,1,0.005,NA,Atriplex,patula,NA,NA
2024,9,16,G1,14,DISP,1,0.005,NA,Distichlis,spicata,NA,NA
2024,9,16,G1,14,POHY,1,0.005,NA,Polygonum,hydropiperoides,NA,NA
2024,9,16,G1,15,AMCA,1,0.005,NA,Amaranthus,cannabinus,NA,NA
2024,9,16,G1,15,SCAM,1,0.15,NA,Schoenoplectus,americanus,NA,NA
2024,9,16,G1,15,KOVI,1,0.15,NA,Kosteletzkya,virginica,NA,NA
2024,9,16,G1,15,SPPA,1,0.15,NA,Spartina,patens,NA,NA
2024,9,16,G1,15,POHY,1,0.005,NA,Polygonum,hydropiperoides,NA,NA
2024,9,16,G1,16,AMCA,1,0.005,NA,Amaranthus,cannabinus,NA,NA
2024,9,16,G1,16,SCAM,1,0.15,NA,Schoenoplectus,americanus,NA,NA
2024,9,16,G1,16,KOVI,1,0.15,NA,Kosteletzkya,virginica,NA,NA
2024,9,16,G1,16,SPPA,1,0.375,NA,Spartina,patens,NA,NA
2024,9,16,G1,17,SCAM,1,0.875,NA,Schoenoplectus,americanus,NA,NA
2024,9,16,G1,18,SPPA,1,0.005,NA,Spartina,patens,NA,NA
2024,9,16,G1,18,SCAM,1,0.875,NA,Schoenoplectus,americanus,NA,NA
2024,9,16,G1,19,SCAM,1,0.15,NA,Schoenoplectus,americanus,NA,NA
2024,9,16,G1,19,SPPA,1,0.03,NA,Spartina,patens,NA,NA
2024,9,16,G1,19,DISP,1,0.03,NA,Distichlis,spicata,NA,NA
2024,9,16,G1,20,TYSPP,1,0.03,NA,Typha,sp.,NA,NA
2024,9,17,G1,1,PHAU,1,0.875,NA,Phragmites,australis,NA,NA
2024,9,17,G1,1,SYSPP,1,0.005,NA,Aster,sp.,NA,NA
2024,9,17,G1,1,SCRO,1,0.005,NA,Schoenoplectus,robustus,NA,NA
2024,9,17,G1,2,SCAM,1,0.15,NA,Schoenoplectus,americanus,NA,NA
2024,9,17,G1,2,SPPA,1,0.625,NA,Spartina,patens,NA,NA
2024,9,17,G1,2,IVFR,1,0.375,NA,Iva,frutescens,NA,NA
2024,9,17,G1,2,DISP,1,0.005,NA,Distichlis,spicata,NA,NA
2024,9,17,G1,3,SPPA,1,0.875,NA,Spartina,patens,NA,NA
2024,9,17,G1,3,DISP,1,0.03,NA,Distichlis,spicata,NA,NA
2024,9,17,G1,3,SOSE,1,0.15,NA,Solidago,sempervirens,NA,NA
2024,9,17,G1,3,KOVI,1,0.005,NA,Kosteletzkya,virginica,NA,NA
2024,9,17,G1,3,AMCA,1,0.005,NA,Amaranthus,cannabinus,NA,NA
2024,9,17,G1,4,SPPA,1,0.875,NA,Spartina,patens,NA,NA
2024,9,17,G1,4,DISP,1,0.15,NA,Distichlis,spicata,NA,NA
2024,9,17,G1,4,IVFR,1,0.03,NA,Iva,frutescens,NA,NA
2024,9,17,G1,4,SOSE,1,0.005,NA,Solidago,sempervirens,NA,NA
2024,9,17,G1,5,SCAM,1,0.15,NA,Schoenoplectus,americanus,NA,NA
2024,9,17,G1,5,SPPA,1,0.875,NA,Spartina,patens,NA,NA
2024,9,17,G1,6,IVFR,1,0.03,NA,Iva,frutescens,NA,NA
2024,9,17,G1,6,SPPA,1,0.375,NA,Spartina,patens,NA,NA
2024,9,17,G1,6,SCAM,1,0.15,NA,Schoenoplectus,americanus,NA,NA
2024,9,17,G1,6,DISP,1,0.15,NA,Distichlis,spicata,NA,NA
2024,9,17,G1,7,SPPA,1,0.03,NA,Spartina,patens,NA,NA
2024,9,17,G1,7,DISP,1,0.03,NA,Distichlis,spicata,NA,NA
2024,9,17,G1,7,IVFR,1,0.375,NA,Iva,frutescens,NA,NA
2024,9,17,G1,7,POHY,1,0.005,NA,Polygonum,hydropiperoides,NA,NA
2024,9,17,G1,7,SCAM,1,0.15,NA,Schoenoplectus,americanus,NA,NA
2024,9,17,G1,8,SCAM,1,0.03,NA,Schoenoplectus,americanus,NA,NA
2024,9,17,G1,8,SPPA,1,0.15,NA,Spartina,patens,NA,NA
2024,9,17,G1,8,IVFR,1,0.625,NA,Iva,frutescens,NA,NA
2024,9,17,G1,8,DISP,1,0.005,NA,Distichlis,spicata,NA,NA
2024,9,17,G1,8,SPAL,1,0.03,NA,Spartina,alterniflora,NA,NA
2024,9,17,G1,9,SPPA,1,0.15,NA,Spartina,patens,NA,NA
2024,9,17,G1,9,PHAU,1,0.005,NA,Phragmites,australis,NA,NA
2024,9,17,G1,9,SCAM,1,0.03,NA,Schoenoplectus,americanus,NA,NA
2024,9,17,G1,9,KOVI,1,0.005,NA,Kosteletzkya,virginica,NA,NA
2024,9,17,G1,9,DISP,1,0.15,NA,Distichlis,spicata,NA,NA
2024,9,17,G1,9,SOSE,1,0.03,NA,Solidago,sempervirens,NA,NA
2024,9,17,G1,10,PHAU,1,0.625,NA,Phragmites,australis,NA,NA
2024,9,17,G1,10,KOVI,1,0.005,NA,Kosteletzkya,virginica,NA,NA
2024,9,17,G1,11,SPPA,1,0.03,NA,Spartina,patens,NA,NA
2024,9,17,G1,11,PHAU,1,0.625,NA,Phragmites,australis,NA,NA
2024,9,17,G1,11,SCAM,1,0.03,NA,Schoenoplectus,americanus,NA,NA
2024,9,17,G1,11,SCRO,1,0.005,NA,Schoenoplectus,robustus,NA,NA
2024,9,17,G1,11,KOVI,1,0.03,NA,Kosteletzkya,virginica,NA,NA
2024,9,17,G1,11,AMCA,1,0.03,NA,Amaranthus,cannabinus,NA,NA
2024,9,18,G2,4,PHAU,1,0.875,NA,Phragmites,australis,NA,NA
2024,9,18,G2,8,SPPA,1,0.15,NA,Spartina,patens,NA,NA
2024,9,18,G2,8,SOSE,1,0.03,NA,Solidago,sempervirens,NA,NA
2024,9,18,G2,8,DISP,1,0.375,NA,Distichlis,spicata,NA,NA
2024,9,18,G2,8,IVFR,1,0.15,NA,Iva,frutescens,NA,NA
2024,9,18,G3,3,SPPA,1,0.005,NA,Spartina,patens,NA,NA
2024,9,18,G3,3,KOVI,1,0.03,NA,Kosteletzkya,virginica,NA,NA
2024,9,18,G3,3,PHAU,1,0.15,NA,Phragmites,australis,NA,NA
2024,9,18,G3,3,SOSE,1,0.005,NA,Solidago,sempervirens,NA,NA
2024,9,18,G3,3,DISP,1,0.03,NA,Distichlis,spicata,NA,NA
2024,9,18,G3,3,IVFR,1,0.15,NA,Iva,frutescens,NA,NA
2024,9,18,G3,4,SPPA,1,0.625,NA,Spartina,patens,NA,NA
2024,9,18,G3,4,KOVI,1,0.005,NA,Kosteletzkya,virginica,NA,NA
2024,9,18,G3,4,PHAU,1,0.15,NA,Phragmites,australis,NA,NA
2024,9,18,G3,4,SOSE,1,0.03,NA,Solidago,sempervirens,NA,NA
2024,9,18,G3,4,IVFR,1,0.15,NA,Iva,frutescens,NA,NA
2024,9,18,G3,5,SPPA,1,0.875,NA,Spartina,patens,NA,NA
2024,9,18,G3,5,KOVI,1,0.15,NA,Kosteletzkya,virginica,NA,NA
2024,9,18,G3,5,PHAU,1,0.03,NA,Phragmites,australis,NA,NA
2024,9,18,G3,5,SOSE,1,0.005,NA,Solidago,sempervirens,NA,NA
2024,9,18,G3,5,SYSPP,1,0.005,NA,Aster,sp.,NA,NA
2024,9,18,G3,6,SPCY,1,0.625,NA,Spartina,cynosuroides,NA,NA
2024,9,18,G3,6,POHY,1,0.005,NA,Polygonum,hydropiperoides,NA,NA
2024,9,20,G2,1,PHAU,1,0.375,NA,Phragmites,australis,NA,NA
2024,9,20,G2,1,SCRO,1,0.005,NA,Schoenoplectus,robustus,NA,NA
2024,9,20,G2,2,PHAU,1,0.875,NA,Phragmites,australis,NA,NA
2024,9,20,G2,3,PHAU,1,0.625,NA,Phragmites,australis,NA,NA
2024,9,20,G2,3,SCRO,1,0.03,NA,Schoenoplectus,robustus,NA,NA
2024,9,20,G2,5,PHAU,1,0.375,NA,Phragmites,australis,NA,NA
2024,9,20,G2,6,PHAU,1,0.625,NA,Phragmites,australis,NA,NA
2024,9,23,G2,7,PHAU,1,0.03,NA,Phragmites,australis,NA,NA
2024,9,23,G2,7,IVFR,1,0.375,NA,Iva,frutescens,NA,NA
2024,9,23,G2,7,SCAM,1,0.03,NA,Schoenoplectus,americanus,NA,NA
2024,9,23,G2,7,DISP,1,0.03,NA,Distichlis,spicata,NA,NA
2024,9,23,G2,7,SPPA,1,0.005,NA,Spartina,patens,NA,NA
2024,9,23,G2,8,SCAM,1,0.15,NA,Schoenoplectus,americanus,NA,NA
2024,9,23,G2,9,SCAM,1,0.15,NA,Schoenoplectus,americanus,NA,NA
2024,9,23,G2,9,DISP,1,0.005,NA,Distichlis,spicata,NA,NA
2024,9,23,G2,9,SPPA,1,0.625,NA,Spartina,patens,NA,NA
2024,9,23,G2,9,SOSE,1,0.005,NA,Solidago,sempervirens,NA,NA
2024,9,23,G2,10,PHAU,1,0.875,NA,Phragmites,australis,NA,NA
2024,9,23,G2,11,PHAU,1,0.375,NA,Phragmites,australis,NA,NA
2024,9,27,G3,1,PHAU,1,0.375,NA,Phragmites,australis,NA,NA
2024,9,27,G3,2,PHAU,1,0.625,NA,Phragmites,australis,NA,NA
2024,9,27,G3,2,SCRO,1,0.03,NA,Schoenoplectus,robustus,NA,NA
2024,9,27,G3,2,KOVI,1,0.005,NA,Kosteletzkya,virginica,NA,NA
2024,9,27,G3,2,SPCY,1,0.005,NA,Spartina,cynosuroides,NA,NA
